Round,PlayerId,Position:Y,Position:X,Speed,State,Boosting,Boost-Counter,Damage,#Boosts,#Oil,#Lizards,LastCyberTruck:Y,LastCyberTruck:X,#Tweets,#EMPs,Score
26,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
27,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
28,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
29,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
30,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
31,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
32,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
33,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
34,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
35,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
36,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
37,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
38,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
39,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
40,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
41,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
42,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
43,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
44,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
45,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
46,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
47,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
48,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
49,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
50,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
51,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
52,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
53,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
54,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
55,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
56,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
57,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
58,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
59,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
60,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
61,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
62,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
63,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
64,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
65,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
66,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
67,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
68,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
69,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
70,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
71,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
72,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
73,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
74,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
75,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
76,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
77,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
78,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
79,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
80,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
81,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
82,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
83,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
84,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
85,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
86,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
87,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
88,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
89,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
90,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
91,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
92,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
93,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
94,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
95,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
96,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
97,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
98,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
99,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
100,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
101,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
102,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
103,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
104,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
105,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
106,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
107,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
108,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
109,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
110,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
111,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
112,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
113,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
114,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
115,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
116,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
117,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
118,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
119,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
120,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
121,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
122,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
123,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
124,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
125,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
126,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
127,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
128,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
129,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
130,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
131,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
132,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
133,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
134,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
135,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
136,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
137,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
138,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
139,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
140,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
141,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
142,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
143,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
144,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
145,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
146,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
147,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
148,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
149,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
150,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
151,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
152,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
153,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
154,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
155,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
156,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
157,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
158,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
159,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
160,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
161,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
162,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
163,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
164,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
165,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
166,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
167,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
168,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
169,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
170,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
171,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
172,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
173,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
174,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
175,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
176,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
177,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
178,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
179,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
180,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
181,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
182,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
183,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
184,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
185,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
186,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
187,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
188,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
189,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
190,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
191,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
192,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
193,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
194,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
195,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
196,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
197,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
198,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
199,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
200,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
201,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
202,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
203,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
204,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
205,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
206,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
207,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
208,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
209,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
210,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
211,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
212,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
213,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
214,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
215,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
216,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
217,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
218,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
219,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
220,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
221,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
222,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
223,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
224,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
225,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
226,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
227,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
228,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
229,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
230,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
231,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
232,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
233,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
234,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
235,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
236,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
237,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
238,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
239,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
240,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
241,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
242,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
243,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
244,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
245,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
246,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
247,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
248,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
249,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
250,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
251,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
252,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
253,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
254,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
255,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
256,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
257,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
258,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
259,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
260,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
261,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
262,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
263,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
264,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
265,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
266,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
267,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
268,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
269,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
270,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
271,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
272,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
273,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
274,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
275,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
276,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
277,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
278,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
279,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
280,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
281,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
282,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
283,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
284,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
285,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
286,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
287,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
288,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
289,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
290,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
291,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
292,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
293,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
294,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
295,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
296,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
297,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
298,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
299,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
300,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
301,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
302,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
303,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
304,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
305,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
306,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
307,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
308,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
309,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
310,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
311,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
312,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
313,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
314,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
315,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
316,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
317,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
318,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
319,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
320,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
321,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
322,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
323,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
324,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
325,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
326,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
327,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
328,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
329,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
330,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
331,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
332,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
333,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
334,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
335,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
336,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
337,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
338,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
339,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
340,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
341,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
342,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
343,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
344,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
345,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
346,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
347,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
348,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
349,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
350,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
351,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
352,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
353,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
354,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
355,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
356,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
357,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
358,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
359,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
360,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
361,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
362,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
363,1,2,150,0,ACCELERATING,false,0,5,2,2,1,,,1,2,17
